unique_id_num,tagging_date,unique_id,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat
168,5/2/2019,22-64,22,64,Y,600,"DS, AG",,2020,11/1/2020,0.680208,11/01/2020 16:19:30,11,2,belly,False,116,7,64.847677,-146.918508,4_fall,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
168,5/2/2019,22-64,22,64,Y,600,"DS, AG",,2021,1/13/2021,0.636667,01/13/2021 15:16:48,12,1,left,False,71,27,64.855421,-146.831853,1_winter,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2019,5/2/2019,,NA,0.1,0,NA,NA,0,0,64.84216,-147.81184,0_Tagging,NA,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2019,7/26/2019,0.570139,07/26/2019 13:41:00,4,2,belly,False,88,34,64.796597,-147.943238,3_summer,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2019,10/17/2019,0.517037,10/17/2019 12:24:32,5,2,belly,False,98,14,64.790387,-147.950236,4_fall,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2020,1/15/2020,0.581424,01/15/2020 13:57:15,7,1,left,False,50,2,64.846485,-147.358775,1_winter,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2020,2/5/2020,0.632766,02/05/2020 15:11:11,8,1,wing,False,54,2,64.844633,-147.327783,1_winter,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2020,5/29/2020,0.745938,05/29/2020 17:54:09,9,2,belly,False,85,42,64.800008,-147.92288,2_spring,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
169,5/2/2019,22-65,22,65,Y,626,"DS, AG",,2020,7/28/2020,0.655301,07/28/2020 15:43:38,10,1,wing,False,77,10,64.796978,-147.940398,3_summer,True,Middle,alive,0,alive,0, ,Middle,tributary,tributary
170,5/14/2019,22-66,22,66,Y,602,"JS, DF",,2019,5/14/2019,,NA,0.1,0,NA,NA,0,0,64.842786,-147.778735,0_Tagging,NA,Middle,alive,0,harvested,2, Caught on the Chena River by Pioneer Park,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2019,5/14/2019,,NA,0.1,0,NA,NA,0,0,64.842786,-147.778735,0_Tagging,NA,Middle,alive,0,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2019,5/20/2019,0.763611,05/20/2019 18:19:36,3,2,belly,False,83,4,64.801965,-147.912945,2_spring,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2019,7/26/2019,0.577419,07/26/2019 13:51:29,4,2,wing,False,58,2,64.657707,-148.4074,3_summer,True,Middle,alive,0,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2019,10/17/2019,0.523588,10/17/2019 12:33:58,5,2,belly,True,118,3,64.654032,-148.392107,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2019,12/18/2019,0.479039,12/18/2019 11:29:49,6,2,belly,True,137,18,64.655017,-148.391347,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2020,1/15/2020,0.567975,01/15/2020 13:37:53,7,1,left,True,113,23,64.656197,-148.420288,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2020,2/8/2020,0.478785,02/08/2020 11:29:27,8,2,belly,True,124,37,64.655602,-148.395343,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2020,5/27/2020,0.568819,05/27/2020 13:39:06,9,1,wing,True,52,1,64.65438,-148.391152,2_spring,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2020,10/22/2020,0.465741,10/22/2020 11:10:40,11,1,belly,True,93,9,64.654672,-148.388557,4_fall,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2021,1/13/2021,0.494618,01/13/2021 11:52:15,12,1,left,True,71,5,64.654,-148.397968,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
171,5/14/2019,22-67,22,67,Y,617,"JS, DF",,2021,1/27/2021,0.504097,01/27/2021 12:05:54,13,2,left,True,61,4,64.655201,-148.401335,1_winter,True,Middle,dead,1,dead,1, ,Middle,tributary,tributary
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,lake,mainstem
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2019,7/25/2019,0.493507,07/25/2019 11:50:39,4,1,wing,True,81,10,63.956873,-144.740346,3_summer,True,Upper,alive,0,dead,1, ,Upper,lake,mainstem
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2019,10/7/2019,0.321771,43745.32177,5,1,wing,True,70,2,63.959583,-144.719181,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2020,2/5/2020,0.463646,02/05/2020 11:07:39,8,1,belly,True,90,5,63.958358,-144.71798,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2020,5/28/2020,0.448947,05/28/2020 10:46:29,9,1,wing,True,70,6,63.957847,-144.734712,2_spring,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2020,11/1/2020,0.506366,11/01/2020 12:09:10,11,1,wing,True,70,4,63.957028,-144.726577,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
172,9/21/2018,22-68,22,68,Y,782,"AB, ME",,2021,1/26/2021,0.697141,01/26/2021 16:43:53,13,1,left,True,60,2,63.95397,-144.716343,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,mainstem
173,9/21/2018,22-69,22,69,Y,655,"LG, RQ",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.07146,-145.13358,0_Tagging,NA,Upper,alive,0,alive,0, ,Upper,lake,mainstem
173,9/21/2018,22-69,22,69,Y,655,"LG, RQ",,2019,2/6/2019,0.460683,02/06/2019 11:03:23,2,1,belly,True,255,45,63.969795,-144.702422,1_winter,True,Upper,alive,0,alive,0, ,Upper,lake,mainstem
173,9/21/2018,22-69,22,69,Y,655,"LG, RQ",,2019,5/20/2019,0.600914,05/20/2019 14:25:19,3,2,wing,False,98,14,63.974458,-144.734892,2_spring,True,Upper,alive,0,alive,0, ,Upper,lake,mainstem
173,9/21/2018,22-69,22,69,Y,655,"LG, RQ",,2019,7/25/2019,0.495521,07/25/2019 11:53:33,4,1,belly,True,111,27,63.970948,-144.695843,3_summer,True,Upper,alive,0,alive,0, ,Upper,lake,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2019,1/26/2019,0.525231,01/26/2019 12:36:20,1,1,belly,True,255,39,64.013404,-144.871438,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2019,2/6/2019,0.458194,02/06/2019 10:59:48,2,1,belly,True,255,58,64.012445,-144.877475,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2019,5/20/2019,0.598819,05/20/2019 14:22:18,3,2,wing,True,104,13,64.011333,-144.874983,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2019,7/25/2019,0.498113,07/25/2019 11:57:17,4,1,wing,True,88,9,64.01098,-144.863781,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2019,10/7/2019,0.191308,43745.19131,5,1,wing,False,93,11,64.011408,-144.870492,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2019,12/17/2019,0.46441,12/17/2019 11:08:45,6,1,belly,True,111,15,64.01215,-144.87597,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2020,1/21/2020,0.445405,01/21/2020 10:41:23,7,2,left,True,88,7,64.013088,-144.876385,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
174,9/21/2018,22-70,22,70,Y,689,"AB, ME",,2020,2/5/2020,0.460856,02/05/2020 11:03:38,8,1,wing,True,104,18,64.010593,-144.871288,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2019,5/20/2019,0.594826,05/20/2019 14:16:33,3,2,belly,False,88,2,64.058065,-145.025345,2_spring,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2019,7/25/2019,0.509711,07/25/2019 12:13:59,4,1,wing,False,75,2,64.078436,-145.333825,3_summer,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2019,10/7/2019,0.185706,43745.18571,5,1,wing,True,84,19,64.081867,-145.372275,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2019,12/17/2019,0.457616,12/17/2019 10:58:58,6,1,belly,True,57,2,64.084142,-145.350793,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2020,1/21/2020,0.438704,01/21/2020 10:31:44,7,2,left,True,91,20,64.083375,-145.37824,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2020,2/5/2020,0.454271,02/05/2020 10:54:09,8,1,belly,True,113,8,64.083305,-145.361763,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
175,9/21/2018,22-71,22,71,Y,682,"AB, ME",,2021,1/26/2021,0.535116,01/26/2021 12:50:34,13,1,left,True,58,5,64.083148,-145.407385,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.08776,-145.34123,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2019,1/26/2019,0.534387,01/26/2019 12:49:31,1,1,belly,True,163,5,64.159166,-145.639897,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2019,2/6/2019,0.446678,02/06/2019 10:43:13,2,1,belly,True,157,4,64.16398,-145.641684,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2019,7/25/2019,0.514734,07/25/2019 12:21:13,4,1,wing,True,65,5,64.165845,-145.62826,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2019,10/7/2019,0.176979,43745.17698,5,1,wing,True,85,13,64.168852,-145.63424,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2019,12/17/2019,0.452766,12/17/2019 10:51:59,6,1,wing,True,73,8,64.164193,-145.642545,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2020,1/21/2020,0.43419,01/21/2020 10:25:14,7,2,left,True,67,7,64.17235,-145.643908,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2020,2/5/2020,0.450046,02/05/2020 10:48:04,8,1,belly,True,75,7,64.163872,-145.637142,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2020,5/28/2020,0.436979,05/28/2020 10:29:15,9,1,belly,True,86,9,64.165932,-145.637838,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2020,11/1/2020,0.494514,11/01/2020 11:52:06,11,1,wing,True,82,11,64.18006,-145.662782,4_fall,True,Middle,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2021,1/16/2021,0.529352,01/16/2021 12:42:16,12,2,right,True,73,4,64.183527,-145.671372,1_winter,True,Middle,dead,1,dead,1, ,Upper,mainstem,mainstem
176,9/20/2018,22-72,22,72,Y,665,"AB, ME",,2021,1/26/2021,0.531088,01/26/2021 12:44:46,13,1,left,True,77,8,64.186055,-145.67294,1_winter,True,Middle,dead,1,dead,1, ,Upper,mainstem,mainstem
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2018,9/21/2018,,NA,0.1,0,NA,NA,0,0,64.00743,-144.83818,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2019,5/20/2019,0.59934,05/20/2019 14:23:03,3,2,belly,False,99,6,64.005333,-144.830952,2_spring,True,Upper,alive,0,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2019,7/25/2019,0.500069,07/25/2019 12:00:06,4,1,wing,True,65,8,64.042165,-144.988218,3_summer,False,Upper,dead,1,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2019,10/7/2019,0.190046,43745.19005,5,1,wing,True,84,18,64.03614,-144.980942,4_fall,True,Upper,dead,1,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2019,12/17/2019,0.462905,12/17/2019 11:06:35,6,1,wing,True,88,9,64.035388,-144.986773,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2020,1/21/2020,0.443738,01/21/2020 10:38:59,7,2,left,True,76,13,64.043478,-144.992458,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2020,2/5/2020,0.45934,02/05/2020 11:01:27,8,1,wing,True,85,10,64.033578,-144.98288,1_winter,True,Upper,dead,1,dead,1, ,Upper,lake,lake
177,9/21/2018,22-73,22,73,Y,680,"AB, ME",,2021,1/16/2021,0.541921,01/16/2021 13:00:22,12,2,right,True,59,2,64.04215,-144.994023,1_winter,False,Upper,dead,1,dead,1, ,Upper,lake,lake
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2018,9/20/2018,,NA,0.1,0,NA,NA,0,0,64.08776,-145.34123,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2019,1/26/2019,0.539514,01/26/2019 12:56:54,1,1,wing,True,131,6,64.082478,-145.324604,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2019,2/6/2019,0.45044,02/06/2019 10:48:38,2,1,wing,True,162,5,64.082384,-145.328133,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2019,5/20/2019,0.589294,05/20/2019 14:08:35,3,2,belly,True,93,5,64.078975,-145.335403,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2019,7/25/2019,0.509803,07/25/2019 12:14:07,4,1,belly,True,58,3,64.079326,-145.340195,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2019,10/7/2019,0.185995,43745.186,5,1,wing,True,73,4,64.08213,-145.341442,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2019,12/17/2019,0.457778,12/17/2019 10:59:12,6,1,wing,True,79,7,64.08341,-145.337052,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2020,1/21/2020,0.439167,01/21/2020 10:32:24,7,2,left,True,76,10,64.081373,-145.339543,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2020,2/5/2020,0.595926,02/05/2020 14:18:08,8,1,belly,True,93,3,64.078703,-145.339195,1_winter,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2020,11/1/2020,0.499074,11/01/2020 11:58:40,11,2,belly,True,64,3,64.079875,-145.323798,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
178,9/20/2018,22-74,22,74,Y,659,"AB, ME",,2021,1/16/2021,0.526748,01/16/2021 12:38:31,12,2,right,False,29,1,64.160698,-145.845573,1_winter,True,Middle,dead,1,dead,1, ,Upper,mainstem,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2018,9/22/2018,,NA,0.1,0,NA,NA,0,0,63.72557,-144.287666,0_Tagging,NA,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2019,1/26/2019,0.497812,01/26/2019 11:56:51,1,1,belly,False,158,5,63.601955,-143.858131,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2019,2/6/2019,0.489444,02/06/2019 11:44:48,2,1,belly,False,202,3,63.603843,-143.847508,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2019,5/20/2019,0.628588,05/20/2019 15:05:10,3,2,belly,False,97,3,63.705615,-144.28811,2_spring,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2019,7/25/2019,0.463148,07/25/2019 11:06:56,4,1,wing,False,67,8,63.711115,-144.272682,3_summer,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2019,10/7/2019,0.21625,43745.21625,5,1,wing,False,59,2,63.715103,-144.243547,4_fall,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2019,12/17/2019,0.501169,12/17/2019 12:01:41,6,1,belly,False,107,21,63.515633,-143.786863,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2020,1/21/2020,0.506042,01/21/2020 12:08:42,7,2,left,False,80,12,63.262162,-142.62739,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2020,2/5/2020,0.519144,02/05/2020 12:27:34,8,1,wing,False,56,2,63.108985,-142.060565,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2020,7/29/2020,0.477951,07/29/2020 11:28:15,10,2,belly,False,86,7,63.217907,-142.521252,3_summer,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2020,11/1/2020,0.600544,11/01/2020 14:24:47,11,2,belly,False,79,6,63.188465,-142.314285,4_fall,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2021,1/16/2021,0.611493,01/16/2021 14:40:33,12,2,right,False,84,8,62.805502,-141.503332,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
179,9/22/2018,22-75,22,75,Y,761,"AB, ME",,2021,1/26/2021,0.60647,01/26/2021 14:33:19,13,1,right,False,85,13,62.811112,-141.502643,1_winter,True,Upper,alive,0,alive,0, ,Upper,tributary,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2018,9/22/2018,,NA,0.1,0,NA,NA,0,0,63.72553,-144.28799,0_Tagging,NA,Upper,alive,0,dead,1, Caught at waypoint 85,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2019,1/26/2019,0.506574,01/26/2019 12:09:28,1,1,belly,True,199,44,63.711821,-144.426542,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2019,2/6/2019,0.479294,02/06/2019 11:30:11,2,1,belly,False,255,15,63.712559,-144.588805,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2019,5/20/2019,0.618877,05/20/2019 14:51:11,3,2,belly,False,84,2,63.721903,-144.629365,2_spring,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2019,7/25/2019,0.474525,07/25/2019 11:23:19,4,1,wing,True,102,14,63.742188,-144.66433,3_summer,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2019,10/7/2019,0.205185,43745.20519,5,1,wing,True,45,10,63.766735,-144.68671,4_fall,False,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2019,12/17/2019,0.478669,12/17/2019 11:29:17,6,1,wing,True,116,68,63.7459,-144.6674,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2020,1/21/2020,0.4661,01/21/2020 11:11:11,7,2,left,True,123,35,63.745692,-144.667768,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2020,2/5/2020,0.475833,02/05/2020 11:25:12,8,1,wing,True,77,32,63.768057,-144.690993,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2020,5/28/2020,0.459641,05/28/2020 11:01:53,9,1,belly,True,123,21,63.743115,-144.666708,2_spring,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2020,7/29/2020,0.442998,07/29/2020 10:37:55,10,2,belly,True,110,15,63.739662,-144.663567,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
180,9/22/2018,22-76,22,76,Y,842,"LG, RQ",,2020,11/1/2020,0.516898,11/01/2020 12:24:20,11,2,belly,True,122,20,63.739448,-144.661781,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
181,9/22/2018,22-77,22,77,Y,759,"AB, ME",,2018,9/22/2018,,NA,0.1,0,NA,NA,0,0,63.72557,-144.287666,0_Tagging,NA,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
181,9/22/2018,22-77,22,77,Y,759,"AB, ME",,2019,1/26/2019,0.504757,01/26/2019 12:06:51,1,1,belly,False,97,2,63.711713,-144.385271,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
181,9/22/2018,22-77,22,77,Y,759,"AB, ME",,2019,2/6/2019,0.481678,02/06/2019 11:33:37,2,1,belly,False,74,2,63.709935,-144.381649,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
181,9/22/2018,22-77,22,77,Y,759,"AB, ME",,2019,7/25/2019,0.470359,07/25/2019 11:17:19,4,1,wing,False,49,1,63.708388,-144.385347,3_summer,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
181,9/22/2018,22-77,22,77,Y,759,"AB, ME",,2019,10/7/2019,0.209074,43745.20907,5,1,wing,True,34,1,63.709038,-144.392862,4_fall,True,Upper,dead,1,dead,1, ,Upper,mainstem,mainstem
182,,22-78,22,78,Y,TEST TAG,TEST TAG,,2019,1/26/2019,0.709734,01/26/2019 17:02:01,1,1,belly,False,96,184,64.861843,-147.741231,1_winter,True,TEST TAG,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG
182,,22-78,22,78,Y,TEST TAG,TEST TAG,,2019,10/7/2019,0.725995,10/07/2019 17:25:26,5,1,belly,False,71,5,64.861895,-147.741132,4_fall,True,TEST TAG,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG
182,,22-78,22,78,Y,TEST TAG,TEST TAG,,2020,1/16/2020,0.71397,01/16/2020 17:08:07,7,2,left,False,100,40,64.861833,-147.74101,1_winter,True,TEST TAG,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG
182,,22-78,22,78,Y,TEST TAG,TEST TAG,,2020,2/5/2020,0.643565,02/05/2020 15:26:44,8,1,belly,False,52,1,64.794633,-147.766405,1_winter,True,TEST TAG,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG
182,,22-78,22,78,Y,TEST TAG,TEST TAG,,2018,NA,,NA,0.1,0,NA,NA,0,0,64.861843,-147.741231,0_Tagging,NA,TEST TAG,TEST TAG,3,TEST TAG,3,TEST TAG,TEST TAG,TEST TAG,TEST TAG
183,9/27/2018,22-79,22,79,Y,662,"LG, BB",,2018,9/27/2018,,NA,0.1,0,NA,NA,0,0,63.40314,-143.55554,0_Tagging,NA,Upper,alive,0,dead,1, 660 first measured length,Upper,mainstem,mainstem
183,9/27/2018,22-79,22,79,Y,662,"LG, BB",,2019,1/26/2019,0.489248,01/26/2019 11:44:31,1,1,belly,False,184,6,63.383871,-143.501829,1_winter,True,Upper,alive,0,dead,1, ,Upper,mainstem,mainstem
