helper__unique_id_num*date*lat*long,unique_id,unique_id_num,tagging_date,channel,tag_id,use,total_length,crew,tagger,year,date,time,date_time,flight_num,flight_day,antenna,mort,power,hits,latitude,longitude,time_frame,highest_signal,section,current_state,current_state_num,fate_detailed,fate_detailed_num,notes,tagging_location,life_history,tagging_habitat,spawning_use,spawning_season
139-43755-64.843377-149.719125,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2019,10/17/2019,0.554942,10/17/2019 13:19,5,2,belly,TRUE,114,2,64.843377,-149.719125,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
139-43817-64.844313-149.71367,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2019,12/18/2019,0.50809,12/18/2019 12:11,6,2,belly,TRUE,108,7,64.844313,-149.71367,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
139-43845-64.847143-149.730965,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2020,1/15/2020,0.535069,1/15/2020 12:50,7,1,right,TRUE,113,35,64.847143,-149.730965,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
139-43869-64.841255-149.699838,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2020,2/8/2020,0.508206,2/8/2020 12:11,8,2,wing,TRUE,113,60,64.841255,-149.699838,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
139-43978-64.8435-149.72323,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2020,5/27/2020,0.599525,5/27/2020 14:23,9,1,belly,TRUE,110,22,64.8435,-149.72323,2_spring,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
139-44040-64.846033-149.728092,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2020,7/28/2020,0.622384,7/28/2020 14:56,10,1,belly,FALSE,81,2,64.846033,-149.728092,3_summer,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
139-44126-64.843338-149.728731,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2020,10/22/2020,0.495671,10/22/2020 11:53,11,1,wing,TRUE,80,7,64.843338,-149.728731,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
139-44209-64.839663-149.707333,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2021,1/13/2021,0.525602,1/13/2021 12:36,12,1,left,TRUE,55,2,64.839663,-149.707333,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
139-44223-64.835525-149.714033,22-38,139,9/26/2018,22,38,Y,783,"AG, KD, MS",,2021,1/27/2021,0.530937,1/27/2021 12:44,13,2,left,TRUE,55,2,64.835525,-149.714033,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
140-43370-64.74178-148.08385,22-39,140,9/27/2018,22,39,Y,735,"AG, KD, MS",,2018,9/27/2018,,NA,0.1,0,NA,NA,0,0,64.74178,-148.08385,0_Tagging,NA,Middle,alive,0,harvested,2,,Middle,tributary,mainstem,,
140-43604-64.79573-147.946285,22-39,140,9/27/2018,22,39,Y,735,"AG, KD, MS",,2019,5/19/2019,0.644907,5/19/2019 15:28,3,1,wing,FALSE,79,7,64.79573,-147.946285,2_spring,TRUE,Middle,alive,0,harvested,2,,Middle,tributary,mainstem,,
140-43755-64.739565-148.084413,22-39,140,9/27/2018,22,39,Y,735,"AG, KD, MS",,2019,10/17/2019,0.666516,10/17/2019 15:59,5,2,belly,FALSE,86,2,64.739565,-148.084413,4_fall,TRUE,Middle,alive,0,harvested,2,,Middle,tributary,mainstem,,
140-43817-64.846047-147.337703,22-39,140,9/27/2018,22,39,Y,735,"AG, KD, MS",,2019,12/18/2019,0.450961,12/18/2019 10:49,6,2,wing,FALSE,103,16,64.846047,-147.337703,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,tributary,mainstem,N,2019_2020
140-43845-64.839986-147.326045,22-39,140,9/27/2018,22,39,Y,735,"AG, KD, MS",,2020,1/15/2020,0.590405,1/15/2020 14:10,7,1,left,FALSE,87,12,64.839986,-147.326045,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,tributary,mainstem,Y,2019_2020
140-43866-64.798423-147.200505,22-39,140,9/27/2018,22,39,Y,735,"AG, KD, MS",,2020,2/5/2020,0.630961,2/5/2020 15:08,8,1,wing,FALSE,84,14,64.798423,-147.200505,1_winter,TRUE,Middle,alive,0,harvested,2,,Middle,tributary,mainstem,N,2019_2020
141-43369-64.74836-148.00426,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2018,9/26/2018,,NA,0.1,0,NA,NA,0,0,64.74836,-148.00426,0_Tagging,NA,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
141-43491-64.783925-147.688398,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2019,1/26/2019,0.578889,1/26/2019 13:53,1,1,wing,FALSE,97,6,64.783925,-147.688398,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,N,2018_2019
141-43502-64.784947-147.704359,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2019,2/6/2019,0.396319,2/6/2019 9:30,2,1,belly,TRUE,252,9,64.784947,-147.704359,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2018_2019
141-43605-64.788668-147.880897,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2019,5/20/2019,0.537882,5/20/2019 12:54,3,2,belly,TRUE,91,5,64.788668,-147.880897,2_spring,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
141-43671-64.789857-147.893791,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2019,7/25/2019,0.563009,7/25/2019 13:30,4,1,wing,FALSE,76,12,64.789857,-147.893791,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
141-43745-64.793527-147.928592,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2019,10/7/2019,0.372211,43745.37221,5,1,wing,TRUE,40,2,64.793527,-147.928592,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
141-43816-64.789812-147.894137,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2019,12/17/2019,0.414641,12/17/2019 9:57,6,1,belly,TRUE,108,22,64.789812,-147.894137,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,N,2019_2020
141-43845-64.788248-147.957828,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2020,1/15/2020,0.574213,1/15/2020 13:46,7,1,left,TRUE,54,11,64.788248,-147.957828,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2019_2020
141-43866-64.788901-147.887667,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2020,2/5/2020,0.414896,2/5/2020 9:57,8,1,belly,TRUE,96,15,64.788901,-147.887667,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,N,2019_2020
141-44040-64.80202-147.93134,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2020,7/28/2020,0.655428,7/28/2020 15:43,10,1,wing,FALSE,82,9,64.80202,-147.93134,3_summer,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
141-44136-64.796326-147.918901,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2020,11/1/2020,0.692593,11/1/2020 16:37,11,1,wing,TRUE,104,12,64.796326,-147.918901,4_fall,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,,
141-44212-64.787171-147.69862,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2021,1/16/2021,0.48397,1/16/2021 11:36,12,2,left,FALSE,136,18,64.787171,-147.69862,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,N,2020_2021
141-44223-64.789008-147.879331,22-40,141,9/26/2018,22,40,Y,712,"AG, KD, MS",,2021,1/27/2021,0.49816,1/27/2021 11:57,13,2,left,TRUE,106,24,64.789008,-147.879331,1_winter,TRUE,Middle,alive,0,alive,0,,Middle,mainstem,mainstem,Y,2020_2021
142-43370-64.74178-148.08385,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2018,9/27/2018,,NA,0.1,0,NA,NA,0,0,64.74178,-148.08385,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
142-43491-64.680111-147.281978,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2019,1/26/2019,0.564352,1/26/2019 13:32,1,1,belly,FALSE,211,12,64.680111,-147.281978,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,Y,2018_2019
142-43502-64.755903-147.492834,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2019,2/6/2019,0.3975,2/6/2019 9:32,2,1,wing,FALSE,157,6,64.755903,-147.492834,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,N,2018_2019
142-43604-64.740196-148.067697,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2019,5/19/2019,0.646979,5/19/2019 15:31,3,1,wing,TRUE,68,1,64.740196,-148.067697,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
142-43672-64.73681-148.09548,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2019,7/26/2019,0.572743,7/26/2019 13:44,4,2,wing,FALSE,82,7,64.73681,-148.09548,3_summer,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
142-43817-64.741817-148.082915,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2019,12/18/2019,0.475556,12/18/2019 11:24,6,2,belly,TRUE,76,5,64.741817,-148.082915,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
142-43869-64.738813-148.09468,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2020,2/8/2020,0.474352,2/8/2020 11:23,8,2,wing,TRUE,73,3,64.738813,-148.09468,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
142-43978-64.737652-148.098291,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2020,5/27/2020,0.564375,5/27/2020 13:32,9,1,belly,TRUE,66,5,64.737652,-148.098291,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
142-44040-64.735542-148.104407,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2020,7/28/2020,0.653322,7/28/2020 15:40,10,1,belly,TRUE,45,2,64.735542,-148.104407,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
142-44209-64.739738-148.087611,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2021,1/13/2021,0.490729,1/13/2021 11:46,12,1,left,TRUE,55,4,64.739738,-148.087611,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
142-44223-64.739233-148.093483,22-41,142,9/27/2018,22,41,Y,700,"AG, KD, MS",,2021,1/27/2021,0.500417,1/27/2021 12:00,13,2,left,TRUE,40,1,64.739233,-148.093483,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
143-43362-64.79098-147.85323,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2018,9/19/2018,,NA,0.1,0,NA,NA,0,0,64.79098,-147.85323,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
143-43491-64.71027-147.33053,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2019,1/26/2019,0.56522,1/26/2019 13:33,1,1,belly,FALSE,215,13,64.71027,-147.33053,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,Y,2018_2019
143-43502-64.712356-147.335383,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2019,2/6/2019,0.4011,2/6/2019 9:37,2,1,belly,FALSE,239,6,64.712356,-147.335383,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,N,2018_2019
143-43604-64.651845-148.516515,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2019,5/19/2019,0.652639,5/19/2019 15:39,3,1,belly,FALSE,102,3,64.651845,-148.516515,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
143-43672-64.652383-148.487947,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2019,7/26/2019,0.57838,7/26/2019 13:52,4,2,wing,FALSE,82,12,64.652383,-148.487947,3_summer,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
143-43755-64.592323-148.657052,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2019,10/17/2019,0.526991,10/17/2019 12:38,5,2,belly,TRUE,85,2,64.592323,-148.657052,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
143-43817-64.598385-148.664927,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2019,12/18/2019,0.482234,12/18/2019 11:34,6,2,belly,TRUE,86,7,64.598385,-148.664927,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
143-43845-64.593852-148.659483,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2020,1/15/2020,0.564155,1/15/2020 13:32,7,1,left,TRUE,66,7,64.593852,-148.659483,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
143-43869-64.599475-148.65256,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2020,2/8/2020,0.482315,2/8/2020 11:34,8,2,belly,TRUE,111,13,64.599475,-148.65256,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
143-43978-64.59354-148.656352,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2020,5/27/2020,0.57272,5/27/2020 13:44,9,1,belly,FALSE,87,8,64.59354,-148.656352,2_spring,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
143-44040-64.588958-148.681857,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2020,7/28/2020,0.646227,7/28/2020 15:30,10,1,belly,TRUE,60,1,64.588958,-148.681857,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
143-44209-64.591865-148.658265,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2021,1/13/2021,0.498345,1/13/2021 11:57,12,1,right,TRUE,74,8,64.591865,-148.658265,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
143-44223-64.592605-148.667295,22-42,143,9/19/2018,22,42,Y,696,"AG, KD, MM",,2021,1/27/2021,0.507292,1/27/2021 12:10,13,2,left,TRUE,69,8,64.592605,-148.667295,1_winter,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
144-43360-64.79086-147.74384,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2018,9/17/2018,,NA,0.1,0,NA,NA,0,0,64.79086,-147.74384,0_Tagging,NA,Middle,alive,0,dead,1,,Middle,tributary,mainstem,,
144-43491-64.781907-147.69731,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2019,1/26/2019,0.579005,1/26/2019 13:53,1,1,wing,TRUE,140,8,64.781907,-147.69731,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,Y,2018_2019
144-43502-64.784927-147.706441,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2019,2/6/2019,0.396308,2/6/2019 9:30,2,1,belly,FALSE,255,4,64.784927,-147.706441,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,tributary,mainstem,N,2018_2019
144-43604-64.796283-149.845012,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2019,5/19/2019,0.696053,5/19/2019 16:42,3,1,belly,FALSE,77,1,64.796283,-149.845012,2_spring,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
144-43672-64.78765-149.84817,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2019,7/26/2019,0.639757,7/26/2019 15:21,4,2,belly,FALSE,92,9,64.78765,-149.84817,3_summer,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
144-43755-64.909355-149.81989,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2019,10/17/2019,0.558113,10/17/2019 13:23,5,2,belly,TRUE,79,2,64.909355,-149.81989,4_fall,TRUE,Lower,alive,0,dead,1,,Middle,tributary,mainstem,,
144-43817-64.914875-149.815798,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2019,12/18/2019,0.511227,12/18/2019 12:16,6,2,wing,TRUE,95,33,64.914875,-149.815798,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,N,2019_2020
144-43845-64.912815-149.811723,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2020,1/15/2020,0.451956,1/15/2020 10:50,7,1,left,TRUE,107,14,64.912815,-149.811723,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,N,2019_2020
144-43869-64.912712-149.814063,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2020,2/8/2020,0.587627,2/8/2020 14:06,8,2,wing,TRUE,91,30,64.912712,-149.814063,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,N,2019_2020
144-43978-64.915633-149.818562,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2020,5/27/2020,0.603275,5/27/2020 14:28,9,1,wing,TRUE,77,25,64.915633,-149.818562,2_spring,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,,
144-44040-64.912237-149.814408,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2020,7/28/2020,0.547581,7/28/2020 13:08,10,1,belly,TRUE,96,8,64.912237,-149.814408,3_summer,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,,
144-44126-64.909563-149.816448,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2020,10/22/2020,0.499063,10/22/2020 11:58,11,1,belly,TRUE,104,46,64.909563,-149.816448,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,,
144-44209-64.907776-149.807312,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2021,1/13/2021,0.595914,1/13/2021 14:18,12,1,left,TRUE,105,47,64.907776,-149.807312,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,N,2020_2021
144-44223-64.905533-149.81272,22-43,144,9/17/2018,22,43,Y,895,"AG, DS, KD",,2021,1/27/2021,0.600127,1/27/2021 14:24,13,2,left,TRUE,100,37,64.905533,-149.81272,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,tributary,mainstem,N,2020_2021
145-43361-64.78817-147.7961,22-44,145,9/18/2018,22,44,Y,650,"AG, DS",,2018,9/18/2018,,NA,0.1,0,NA,NA,0,0,64.78817,-147.7961,0_Tagging,NA,Middle,alive,0,harvested,2,"Caught  Caught winter 2018, will retag",Middle,mainstem,mainstem,,
146-43594-64.75185-148.04018,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2019,5/9/2019,,NA,0.1,0,NA,NA,0,0,64.75185,-148.04018,0_Tagging,NA,Middle,alive,0,dead,1,And redeployed Deployment #2,Middle,mainstem,mainstem,,
146-43604-64.690823-148.271268,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2019,5/19/2019,0.649757,5/19/2019 15:35,3,1,wing,FALSE,70,3,64.690823,-148.271268,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
146-43672-64.81072-149.15279,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2019,7/26/2019,0.606852,7/26/2019 14:33,4,2,wing,FALSE,118,34,64.81072,-149.15279,3_summer,TRUE,Lower,alive,0,dead,1,,Middle,mainstem,mainstem,,
146-43755-64.81316-149.150303,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2019,10/17/2019,0.54559,10/17/2019 13:05,5,2,belly,TRUE,97,3,64.81316,-149.150303,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
146-43817-64.807935-149.156113,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2019,12/18/2019,0.499109,12/18/2019 11:58,6,2,belly,TRUE,122,17,64.807935,-149.156113,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
146-43845-64.817658-149.159958,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2020,1/15/2020,0.545,1/15/2020 13:04,7,1,right,TRUE,108,24,64.817658,-149.159958,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
146-43869-64.81059-149.155862,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2020,2/8/2020,0.499178,2/8/2020 11:58,8,2,belly,TRUE,147,32,64.81059,-149.155862,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
146-43978-64.807396-149.158045,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2020,5/27/2020,0.588623,5/27/2020 14:07,9,1,belly,TRUE,114,42,64.807396,-149.158045,2_spring,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
146-44040-64.811955-149.153263,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2020,7/28/2020,0.632118,7/28/2020 15:10,10,1,belly,TRUE,116,21,64.811955,-149.153263,3_summer,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
146-44126-64.811645-149.155043,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2020,10/22/2020,0.485938,10/22/2020 11:39,11,1,belly,TRUE,144,21,64.811645,-149.155043,4_fall,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,,
146-44223-64.805303-149.164683,22-44.2,146,5/9/2019,22,44.2,Y,640,"LG, DF",,2021,1/27/2021,0.520799,1/27/2021 12:29,13,2,left,TRUE,128,33,64.805303,-149.164683,1_winter,TRUE,Lower,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
147-43587-64.1594-145.8121,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2019,5/2/2019,,NA,0.1,0,NA,NA,0,0,64.1594,-145.8121,0_Tagging,NA,Middle,alive,0,dead,1,good looking fish,Middle,mainstem,mainstem,,
147-43605-64.171843-145.788113,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2019,5/20/2019,0.57603,5/20/2019 13:49,3,2,belly,FALSE,66,1,64.171843,-145.788113,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
147-43671-64.166271-145.628208,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2019,7/25/2019,0.514745,7/25/2019 12:21,4,1,wing,FALSE,54,1,64.166271,-145.628208,3_summer,TRUE,Upper,alive,0,dead,1,,Middle,mainstem,mainstem,,
147-43745-64.084253-145.446493,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2019,10/7/2019,0.45463,10/7/2019 10:54,5,1,belly,TRUE,122,24,64.084253,-145.446493,4_fall,TRUE,Upper,alive,0,dead,1,,Middle,mainstem,mainstem,,
147-43816-64.082588-145.445963,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2019,12/17/2019,0.456481,12/17/2019 10:57,6,1,belly,TRUE,131,39,64.082588,-145.445963,1_winter,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
147-43851-64.090975-145.471317,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2020,1/21/2020,0.437546,1/21/2020 10:30,7,2,left,TRUE,93,45,64.090975,-145.471317,1_winter,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
147-43866-64.084798-145.450557,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2020,2/5/2020,0.453299,2/5/2020 10:52,8,1,belly,TRUE,129,29,64.084798,-145.450557,1_winter,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,N,2019_2020
147-43979-64.084467-145.45045,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2020,5/28/2020,0.440023,5/28/2020 10:33,9,1,belly,TRUE,138,123,64.084467,-145.45045,2_spring,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,,
147-44041-64.08233-145.442178,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2020,7/29/2020,0.422812,7/29/2020 10:08,10,2,belly,FALSE,105,15,64.08233,-145.442178,3_summer,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,,
147-44136-64.082347-145.442321,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2020,11/1/2020,0.647292,11/1/2020 15:32,11,2,belly,TRUE,139,44,64.082347,-145.442321,4_fall,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,,
147-44212-64.087133-145.456547,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2021,1/16/2021,0.534352,1/16/2021 12:49,12,2,right,TRUE,121,29,64.087133,-145.456547,1_winter,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
147-44222-64.091291-145.469008,22-45,147,5/2/2019,22,45,Y,695,"LSA, EM",,2021,1/26/2021,0.534444,1/26/2021 12:49,13,1,left,TRUE,111,41,64.091291,-145.469008,1_winter,TRUE,Upper,dead,1,dead,1,,Middle,mainstem,mainstem,N,2020_2021
148-43377-64.22728-146.06059,22-46,148,10/4/2018,22,46,Y,663,"LG, ME, KD",,2018,10/4/2018,,NA,0.1,0,NA,NA,0,0,64.22728,-146.06059,0_Tagging,NA,Middle,alive,0,dead,1,Caught at 1472,Middle,mainstem,mainstem,,
148-43491-64.231212-146.062321,22-46,148,10/4/2018,22,46,Y,663,"LG, ME, KD",,2019,1/26/2019,0.549109,1/26/2019 13:10,1,1,wing,FALSE,168,6,64.231212,-146.062321,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,Y,2018_2019
148-43502-64.226462-146.054816,22-46,148,10/4/2018,22,46,Y,663,"LG, ME, KD",,2019,2/6/2019,0.436285,2/6/2019 10:28,2,1,belly,FALSE,255,9,64.226462,-146.054816,1_winter,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,N,2018_2019
148-43605-64.281516-146.48658,22-46,148,10/4/2018,22,46,Y,663,"LG, ME, KD",,2019,5/20/2019,0.566551,5/20/2019 13:35,3,2,belly,FALSE,109,9,64.281516,-146.48658,2_spring,TRUE,Middle,alive,0,dead,1,,Middle,mainstem,mainstem,,
148-43671-64.278643-146.485773,22-46,148,10/4/2018,22,46,Y,663,"LG, ME, KD",,2019,7/25/2019,0.526458,7/25/2019 12:38,4,1,wing,TRUE,77,10,64.278643,-146.485773,3_summer,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
148-43745-64.280613-146.482043,22-46,148,10/4/2018,22,46,Y,663,"LG, ME, KD",,2019,10/7/2019,0.167373,43745.16737,5,1,wing,TRUE,83,22,64.280613,-146.482043,4_fall,TRUE,Middle,dead,1,dead,1,,Middle,mainstem,mainstem,,
